#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"s / mm"	"Z [Real Part]"
#------------------------
8.090000000000	-6.8116589442934e+02
8.120000000000	-6.7614651668226e+02
8.150000000000	-6.7089736926476e+02
8.180000000000	-6.6542559898305e+02
8.210000000000	-6.5973844915723e+02
8.240000000000	-6.5384325236251e+02
8.270000000000	-6.4774742313493e+02
8.300000000000	-6.4145845064819e+02
8.330000000000	-6.3498389136861e+02
8.360000000000	-6.2833136169528e+02
8.390000000000	-6.2150853059324e+02
8.420000000000	-6.1452311222715e+02
8.450000000000	-6.0738285860360e+02
8.480000000000	-6.0009555222963e+02
8.510000000000	-5.9266899879536e+02
8.540000000000	-5.8511101988812e+02
8.570000000000	-5.7742944574546e+02
8.600000000000	-5.6963210805363e+02
8.630000000000	-5.6172683279841e+02
8.660000000000	-5.5372143317406e+02
8.690000000000	-5.4562370255647e+02
8.720000000000	-5.3744140754584e+02
8.750000000000	-5.2918228108415e+02
8.780000000000	-5.2085401565259e+02
8.810000000000	-5.1246425655373e+02
8.840000000000	-5.0402059528350e+02
8.870000000000	-4.9553056299761e+02
8.900000000000	-4.8700162407747e+02
8.930000000000	-4.7844116980037e+02
8.960000000000	-4.6985651211882e+02
8.990000000000	-4.6125487755407e+02
9.020000000000	-4.5264340120864e+02
9.050000000000	-4.4402912090286e+02
9.080000000000	-4.3541897144032e+02
9.110000000000	-4.2681977900694e+02
9.140000000000	-4.1823825570852e+02
9.170000000000	-4.0968099425119e+02
9.200000000000	-4.0115446276926e+02
9.230000000000	-3.9266499980453e+02
9.260000000000	-3.8421880944126e+02
9.290000000000	-3.7582195660041e+02
9.320000000000	-3.6748036249702e+02
9.350000000000	-3.5919980026413e+02
9.380000000000	-3.5098589074690e+02
9.410000000000	-3.4284409847044e+02
9.440000000000	-3.3477972778466e+02
9.470000000000	-3.2679791919000e+02
9.500000000000	-3.1890364584736e+02
9.530000000000	-3.1110171027574e+02
9.560000000000	-3.0339674124096e+02
9.590000000000	-2.9579319083861e+02
9.620000000000	-2.8829533177388e+02
9.650000000000	-2.8090725484065e+02
9.680000000000	-2.7363286660174e+02
9.710000000000	-2.6647588727152e+02
9.740000000000	-2.5943984880165e+02
9.770000000000	-2.5252809317018e+02
9.800000000000	-2.4574377087349e+02
9.830000000000	-2.3908983962049e+02
9.860000000000	-2.3256906322751e+02
9.890000000000	-2.2618401071248e+02
9.920000000000	-2.1993705558629e+02
9.950000000000	-2.1383037533921e+02
9.980000000000	-2.0786595112001e+02
10.010000000000	-2.0204556760545e+02
10.040000000000	-1.9637081305790e+02
10.070000000000	-1.9084307956891e+02
10.100000000000	-1.8546356348719e+02
10.130000000000	-1.8023326589048e+02
10.160000000000	-1.7515299371331e+02
10.190000000000	-1.7022336055413e+02
10.220000000000	-1.6544478771505e+02
10.250000000000	-1.6081750562468e+02
10.280000000000	-1.5634155535571e+02
10.310000000000	-1.5201679032351e+02
10.340000000000	-1.4784287816554e+02
10.370000000000	-1.4381930280079e+02
10.400000000000	-1.3994536666838e+02
10.430000000000	-1.3622019314378e+02
10.460000000000	-1.3264272913095e+02
10.490000000000	-1.2921174782835e+02
10.520000000000	-1.2592585166646e+02
10.550000000000	-1.2278347541414e+02
10.580000000000	-1.1978288945091e+02
10.610000000000	-1.1692220320163e+02
10.640000000000	-1.1419936872974e+02
10.670000000000	-1.1161218448416e+02
10.700000000000	-1.0915829919452e+02
10.730000000000	-1.0683521590852e+02
10.760000000000	-1.0464029616427e+02
10.790000000000	-1.0257076429044e+02
10.820000000000	-1.0062371182617e+02
10.850000000000	-9.8796102053311e+01
10.880000000000	-9.7084774633299e+01
10.910000000000	-9.5486450341931e+01
10.940000000000	-9.3997735895580e+01
10.970000000000	-9.2615128863260e+01
11.000000000000	-9.1335022659367e+01
11.030000000000	-9.0153711612371e+01
11.060000000000	-8.9067396104928e+01
11.090000000000	-8.8072187780966e+01
11.120000000000	-8.7164114815282e+01
